User_ID,State,City_Tier,Age,Gender,Occupation,Income_INR,Total_Screen_Time,Social_Media_Hours,App_Usage_Category,Notification_Interaction_Rate,Sleep_Hours,Stress_Level,Physical_Activity_Level,Work_Life_Balance_Score
UID30152,Gujarat,Tier 2,20,Male,Student,26000,11.3,6.0,Social,53.8,6.0,7,Low,9
UID30153,Karnataka,Tier 1,31,Male,Tech,530000,2.4,1.0,Productivity,18.7,8.2,5,High,10
UID30154,West Bengal,Tier 2,18,Male,Student,17000,4.9,2.5,Social,34.8,8.4,5,High,10
UID30155,Uttar Pradesh,Tier 1,39,Male,Corporate,1301000,5.4,1.4,Productivity,42.4,6.3,6,Low,8
UID30156,Uttar Pradesh,Tier 3,36,Male,Corporate,470000,3.4,1.1,Social,14.3,7.7,4,High,9
UID30157,Kerala,Tier 3,37,Female,Corporate,446000,3.9,1.4,Productivity,7.5,7.9,4,High,10
UID30158,Delhi,Tier 1,23,Male,Student,8000,11.5,8.5,News,66.7,6.5,6,Medium,8
UID30159,Karnataka,Tier 1,18,Female,Student,18000,11.8,6.8,Social,69.6,5.8,9,Low,7
UID30160,Karnataka,Tier 1,18,Female,Tech,165000,6.0,1.7,Productivity,27.9,6.9,6,Medium,8
UID30161,West Bengal,Tier 2,22,Male,Student,10000,8.4,5.6,Gaming,73.2,6.8,7,Medium,10
UID30162,Karnataka,Tier 2,47,Female,Corporate,1081000,4.8,1.6,Productivity,28.2,6.4,5,Low,8
UID30163,Karnataka,Tier 2,41,Male,Corporate,482000,2.4,0.5,News,15.5,8.3,4,High,10
UID30164,Maharashtra,Tier 2,24,Female,Student,7000,4.8,3.1,Social,55.0,7.7,5,High,10
UID30165,Delhi,Tier 1,39,Male,Corporate,1233000,6.9,1.9,Productivity,42.4,6.2,8,Low,7
UID30166,Rajasthan,Tier 2,47,Male,Unemployed,5000,2.8,0.6,Productivity,14.6,8.1,3,High,10
UID30167,Kerala,Tier 2,53,Female,Healthcare,1156000,4.3,1.0,News,31.3,8.1,1,High,10
UID30168,Kerala,Tier 2,31,Male,Freelancer,0,2.7,0.4,News,0.0,7.9,6,High,10
UID30169,Delhi,Tier 1,31,Male,Freelancer,169000,6.9,1.6,News,25.1,6.2,6,Low,6
UID30170,Telangana,Tier 3,19,Female,Freelancer,128000,8.8,6.2,Social,52.3,5.6,9,Low,7
UID30171,Tamil Nadu,Tier 3,30,Male,Corporate,238000,4.6,1.0,Productivity,26.2,8.8,3,High,10
UID30172,Delhi,Tier 2,30,Male,Healthcare,139000,2.2,0.6,Productivity,0.0,9.5,1,High,10
UID30173,Telangana,Tier 2,37,Female,Healthcare,484000,4.3,1.2,Social,32.8,6.8,6,Medium,8
UID30174,West Bengal,Tier 1,19,Male,Freelancer,2000,8.3,5.4,Social,48.5,7.8,5,High,10
UID30175,Maharashtra,Tier 1,26,Male,Tech,691000,15.1,11.1,Social,87.0,5.3,8,Low,5
UID30176,Kerala,Tier 3,26,Male,Freelancer,162000,5.3,3.4,Social,40.0,7.0,5,Medium,10
UID30177,West Bengal,Tier 3,21,Male,Student,9000,6.3,3.8,Gaming,39.4,6.7,6,Medium,9
UID30178,Gujarat,Tier 1,31,Male,Corporate,855000,8.9,3.5,Productivity,42.5,5.3,7,Low,6
UID30179,West Bengal,Tier 2,38,Male,Tech,528000,7.9,2.8,Productivity,37.9,5.7,8,Low,6
UID30180,Delhi,Tier 1,34,Male,Corporate,1035000,10.9,4.0,Gaming,32.8,5.2,8,Low,5
UID30181,Telangana,Tier 2,24,Male,Student,50000,9.2,6.0,Social,66.7,8.2,6,High,10
UID30182,Tamil Nadu,Tier 3,23,Female,Corporate,93000,12.4,5.6,Productivity,55.9,4.9,9,Low,5
UID30183,Delhi,Tier 2,22,Male,Student,7000,3.1,2.0,Gaming,28.9,7.7,6,High,10
UID30184,Uttar Pradesh,Tier 3,18,Female,Tech,234000,9.2,4.7,Social,63.7,7.3,6,Medium,10
UID30185,West Bengal,Tier 3,28,Female,Corporate,0,6.2,2.4,Productivity,25.9,5.3,7,Low,6
UID30186,Rajasthan,Tier 1,28,Male,Student,1000,8.1,4.2,Social,54.3,8.4,4,High,10
UID30187,Kerala,Tier 2,21,Female,Unemployed,6000,11.4,7.8,Social,67.5,5.5,8,Low,7
UID30188,Maharashtra,Tier 3,24,Male,Student,125000,6.7,3.5,Gaming,25.8,8.7,3,High,10
UID30189,Uttar Pradesh,Tier 2,41,Male,Healthcare,810000,8.7,4.3,Productivity,50.6,6.7,7,Low,5
UID30190,Gujarat,Tier 1,26,Female,Freelancer,238000,7.0,2.8,Productivity,21.1,6.2,7,Low,7
UID30191,West Bengal,Tier 3,27,Male,Student,3000,4.0,2.8,Social,19.4,9.7,1,High,10
UID30192,Telangana,Tier 2,22,Female,Unemployed,7000,10.8,5.6,Gaming,54.4,5.5,8,Low,8
UID30193,Delhi,Tier 1,33,Male,Tech,494000,5.3,1.4,News,25.6,6.2,8,Low,6
UID30194,Gujarat,Tier 2,40,Female,Corporate,912000,1.7,0.3,News,6.9,8.4,3,High,10
UID30195,Maharashtra,Tier 1,41,Female,Corporate,1159000,4.9,2.1,Productivity,27.4,6.4,5,Medium,7
UID30196,Gujarat,Tier 3,39,Male,Corporate,543000,3.0,1.1,Productivity,37.0,8.3,4,High,10
UID30197,Maharashtra,Tier 1,29,Female,Corporate,570000,7.1,2.8,Productivity,22.4,5.9,8,Low,5
UID30198,Maharashtra,Tier 2,29,Male,Corporate,627000,6.8,2.2,Social,34.7,6.8,6,Medium,8
UID30199,Telangana,Tier 2,48,Female,Unemployed,26000,4.6,1.3,Productivity,19.4,7.7,2,High,10
UID30200,Delhi,Tier 3,24,Female,Healthcare,115000,6.9,2.2,Social,25.6,5.2,10,Low,4
UID30201,Maharashtra,Tier 3,31,Female,Freelancer,68000,1.6,0.3,News,0.6,8.6,4,High,10
UID30202,Delhi,Tier 3,24,Female,Tech,323000,9.5,6.4,News,60.3,6.2,6,Medium,8
UID30203,Maharashtra,Tier 3,41,Female,Corporate,518000,1.7,0.4,Social,19.2,9.0,1,High,10
UID30204,Karnataka,Tier 3,36,Male,Tech,487000,8.6,3.5,Productivity,35.3,5.9,8,Low,6
UID30205,Maharashtra,Tier 1,49,Female,Freelancer,633000,2.9,0.7,Social,8.8,8.4,1,High,10
UID30206,Uttar Pradesh,Tier 3,20,Male,Student,13000,4.7,2.7,Social,41.1,8.0,6,High,10
UID30207,Uttar Pradesh,Tier 2,30,Male,Corporate,374000,7.5,2.0,Social,27.4,6.4,9,Low,5
UID30208,Karnataka,Tier 3,33,Male,Tech,276000,11.3,4.7,News,45.9,3.4,10,Low,1
UID30209,Maharashtra,Tier 2,23,Female,Student,14000,7.5,5.2,Gaming,53.6,8.5,5,High,10
UID30210,Delhi,Tier 2,48,Male,Corporate,917000,5.2,1.7,News,15.6,7.6,7,Medium,7
UID30211,Karnataka,Tier 1,32,Female,Tech,722000,8.3,1.8,Productivity,36.8,6.0,7,Low,6
UID30212,West Bengal,Tier 2,23,Female,Tech,7000,5.6,3.2,Gaming,21.3,6.7,6,Medium,10
UID30213,West Bengal,Tier 3,18,Male,Unemployed,2000,9.0,5.1,Gaming,54.0,6.2,7,Medium,6
UID30214,West Bengal,Tier 2,36,Male,Corporate,559000,10.4,3.8,Productivity,43.9,5.3,8,Low,5
UID30215,Delhi,Tier 2,37,Male,Healthcare,404000,12.0,4.9,News,62.7,4.3,10,Low,2
UID30216,Uttar Pradesh,Tier 1,23,Male,Student,2000,12.1,8.7,Social,71.5,5.9,7,Low,8
UID30217,Karnataka,Tier 3,18,Male,Unemployed,1000,7.1,4.7,Social,44.0,7.6,5,High,10
UID30218,Gujarat,Tier 3,22,Male,Tech,118000,6.6,4.6,Social,32.1,8.1,5,High,10
UID30219,Delhi,Tier 1,25,Male,Student,9000,12.7,9.4,Social,81.0,5.6,8,Low,9
UID30220,Tamil Nadu,Tier 2,23,Female,Unemployed,55000,6.2,4.6,Gaming,36.4,6.3,7,Medium,7
UID30221,Gujarat,Tier 2,29,Male,Corporate,353000,7.8,3.7,News,38.7,5.6,10,Low,5
UID30222,Rajasthan,Tier 3,30,Female,Freelancer,46000,3.6,0.8,Productivity,12.5,8.0,4,High,10
UID30223,Kerala,Tier 2,26,Male,Tech,298000,2.5,1.2,Productivity,0.0,7.7,6,High,8
UID30224,West Bengal,Tier 2,23,Male,Unemployed,6000,7.4,3.7,Gaming,55.5,7.7,6,High,9
UID30225,Maharashtra,Tier 1,27,Female,Corporate,631000,4.2,2.1,Social,14.7,5.7,6,Low,7
UID30226,Kerala,Tier 2,18,Male,Student,7000,7.1,4.3,Gaming,55.9,6.8,4,Medium,10
UID30227,Gujarat,Tier 2,32,Female,Tech,620000,4.2,1.5,Productivity,4.9,7.7,4,High,10
UID30228,Gujarat,Tier 3,30,Male,Corporate,237000,6.1,2.4,Social,33.6,7.1,9,Low,8
UID30229,Maharashtra,Tier 2,44,Female,Corporate,991000,1.4,0.3,Productivity,10.2,7.8,2,High,10
UID30230,Delhi,Tier 1,21,Male,Student,15000,11.3,7.3,Social,66.6,5.2,8,Low,6
UID30231,Tamil Nadu,Tier 3,27,Male,Healthcare,135000,3.9,1.3,News,12.2,8.2,6,High,10
UID30232,Uttar Pradesh,Tier 2,29,Male,Corporate,741000,6.6,2.6,Productivity,16.9,7.3,6,Medium,8
UID30233,Maharashtra,Tier 3,25,Female,Tech,259000,8.0,3.5,Productivity,22.3,5.9,8,Low,6
UID30234,Delhi,Tier 3,29,Female,Corporate,129000,7.4,3.1,Productivity,36.7,6.5,6,Medium,8
UID30235,Karnataka,Tier 3,37,Male,Corporate,376000,5.6,2.4,News,34.5,7.2,6,Medium,8
UID30236,Maharashtra,Tier 3,18,Male,Unemployed,14000,7.7,3.9,Social,59.2,6.9,7,Medium,9
UID30237,Delhi,Tier 2,35,Male,Corporate,670000,2.6,1.1,Social,3.1,7.2,7,Medium,8
UID30238,Maharashtra,Tier 1,21,Male,Freelancer,222000,7.4,4.5,Social,36.1,8.2,4,High,10
UID30239,Karnataka,Tier 3,18,Male,Student,37000,5.0,2.8,Gaming,31.3,7.4,4,High,10
UID30240,Uttar Pradesh,Tier 2,27,Male,Tech,277000,11.8,7.7,Social,68.8,6.1,7,Low,7
UID30241,Kerala,Tier 3,31,Male,Unemployed,38000,3.9,0.7,Productivity,11.4,8.7,4,High,10
UID30242,Maharashtra,Tier 2,19,Female,Student,10000,6.7,5.0,Gaming,34.8,7.0,8,Medium,8
UID30243,Tamil Nadu,Tier 3,49,Male,Healthcare,734000,9.1,1.9,News,50.5,7.1,5,High,9
UID30244,Maharashtra,Tier 1,51,Female,Corporate,1837000,2.5,0.7,Productivity,1.2,7.3,3,High,10
UID30245,Uttar Pradesh,Tier 1,36,Male,Corporate,929000,2.8,0.8,News,6.0,7.5,2,High,10
UID30246,Uttar Pradesh,Tier 3,41,Female,Freelancer,202000,8.9,0.9,Productivity,34.5,7.1,6,Medium,9
UID30247,Kerala,Tier 2,35,Male,Freelancer,230000,2.3,0.6,News,27.5,9.2,1,High,10
UID30248,Maharashtra,Tier 2,26,Female,Unemployed,8000,7.0,5.2,Gaming,42.0,6.9,6,Medium,10
UID30249,Delhi,Tier 3,26,Male,Student,3000,9.1,7.2,Social,58.9,6.5,7,Medium,8
UID30250,Tamil Nadu,Tier 3,30,Female,Tech,638000,7.3,3.3,Social,27.8,6.7,6,Medium,6
UID30251,Telangana,Tier 2,22,Female,Healthcare,19000,6.4,1.8,Social,28.7,6.0,8,Low,5
UID30252,Tamil Nadu,Tier 2,18,Female,Student,26000,3.6,2.7,Social,23.7,8.4,5,High,10
UID30253,Uttar Pradesh,Tier 3,39,Male,Corporate,461000,8.4,3.3,Productivity,34.7,5.2,9,Low,4
UID30254,Tamil Nadu,Tier 1,31,Male,Freelancer,458000,4.9,1.1,News,16.8,8.3,5,High,9
UID30255,Kerala,Tier 2,64,Male,Corporate,1513000,4.2,0.9,News,23.9,8.6,2,High,10
UID30256,West Bengal,Tier 3,37,Female,Corporate,465000,3.6,1.3,Productivity,16.7,6.9,6,Medium,8
UID30257,Delhi,Tier 3,21,Female,Corporate,0,2.8,1.0,News,19.1,7.3,7,Medium,10
UID30258,Delhi,Tier 3,25,Female,Freelancer,256000,9.8,5.6,Gaming,44.1,8.1,3,High,10
UID30259,Maharashtra,Tier 3,37,Female,Corporate,190000,3.0,1.0,News,20.7,6.6,6,Medium,8
UID30260,Tamil Nadu,Tier 1,44,Female,Freelancer,753000,1.9,0.3,Productivity,2.8,7.9,3,High,10
UID30261,Uttar Pradesh,Tier 2,22,Non-binary,Student,23000,4.8,2.7,Social,38.2,9.3,3,High,10
UID30262,Maharashtra,Tier 1,18,Female,Tech,83000,6.3,4.2,Social,26.5,7.3,6,Medium,8
UID30263,Delhi,Tier 1,22,Male,Corporate,325000,6.9,3.4,Productivity,40.8,4.6,9,Low,3
UID30264,Maharashtra,Tier 3,21,Male,Freelancer,0,8.8,4.6,Gaming,35.2,6.6,5,Medium,8
UID30265,Maharashtra,Tier 3,20,Female,Tech,126000,7.4,4.7,Social,36.9,8.8,4,High,10
UID30266,Uttar Pradesh,Tier 1,19,Female,Tech,364000,3.6,2.3,Gaming,33.3,7.8,4,High,10
UID30267,Kerala,Tier 2,24,Female,Student,90000,12.4,8.5,Gaming,63.6,5.8,7,Low,7
UID30268,Telangana,Tier 1,20,Female,Freelancer,173000,8.7,5.7,Gaming,58.2,7.9,5,High,9
UID30269,Delhi,Tier 2,39,Male,Unemployed,14000,2.5,0.3,News,17.1,9.0,2,High,10
UID30270,Uttar Pradesh,Tier 1,31,Female,Tech,623000,4.9,1.4,News,7.6,7.4,5,Medium,8
UID30271,Delhi,Tier 2,24,Male,Student,10000,5.7,4.3,Gaming,54.5,6.3,7,Low,8
UID30272,Tamil Nadu,Tier 2,21,Male,Unemployed,22000,3.2,2.0,Gaming,28.6,8.0,5,High,10
UID30273,Maharashtra,Tier 3,21,Male,Tech,17000,7.0,5.0,Social,38.0,6.6,4,Medium,9
UID30274,Kerala,Tier 2,47,Male,Corporate,1134000,3.7,0.9,Social,8.7,9.6,1,High,10
UID30275,Tamil Nadu,Tier 3,18,Female,Student,55000,10.3,6.6,Gaming,48.6,5.4,10,Low,4
UID30276,Kerala,Tier 1,34,Male,Corporate,1092000,6.1,1.3,News,33.6,6.8,5,High,9
UID30277,Delhi,Tier 2,20,Male,Unemployed,93000,5.0,3.0,Gaming,39.9,7.8,4,High,10
UID30278,Tamil Nadu,Tier 3,27,Female,Healthcare,0,2.7,1.3,Productivity,11.9,7.2,5,Medium,10
UID30279,Delhi,Tier 1,18,Non-binary,Tech,301000,7.8,5.6,Social,38.9,7.2,6,Medium,10
UID30280,Maharashtra,Tier 3,28,Female,Student,23000,5.8,3.8,Gaming,35.4,8.4,5,High,10
UID30281,West Bengal,Tier 1,19,Male,Student,12000,10.9,5.5,Social,61.5,5.5,8,Low,6
UID30282,Karnataka,Tier 3,29,Female,Tech,477000,7.5,3.7,Productivity,34.3,5.7,7,Low,7
UID30283,Delhi,Tier 3,18,Female,Student,1000,4.9,3.6,Gaming,29.0,8.0,4,High,10
UID30284,Karnataka,Tier 2,22,Male,Student,4000,10.2,6.3,Social,53.1,7.1,6,Medium,9
UID30285,Karnataka,Tier 3,29,Female,Corporate,276000,3.9,1.0,Social,33.0,6.8,5,Medium,8
UID30286,Gujarat,Tier 2,22,Female,Student,12000,8.0,4.5,Social,43.4,6.5,8,Low,7
UID30287,Gujarat,Tier 1,21,Female,Student,14000,7.8,4.3,Social,59.9,6.1,7,Low,9
UID30288,Telangana,Tier 2,26,Female,Corporate,308000,8.8,3.1,Productivity,45.4,4.6,10,Low,3
UID30289,Kerala,Tier 2,29,Male,Freelancer,440000,8.5,3.0,Productivity,37.5,5.1,10,Low,4
UID30290,Karnataka,Tier 2,32,Male,Healthcare,456000,2.3,1.0,Productivity,4.0,5.9,6,Low,7
UID30291,Karnataka,Tier 3,25,Male,Student,3000,13.7,9.2,Social,70.8,6.2,7,Low,7
UID30292,Delhi,Tier 2,22,Female,Student,7000,5.7,3.7,Social,37.9,8.3,4,High,10
UID30293,Maharashtra,Tier 2,22,Male,Student,1000,8.8,4.9,Social,42.7,6.7,7,Medium,8
UID30294,Telangana,Tier 2,47,Male,Healthcare,1006000,4.3,0.6,Social,7.3,6.2,6,Medium,8
UID30295,Tamil Nadu,Tier 1,45,Female,Corporate,1380000,2.3,0.4,News,6.6,7.7,4,High,10
UID30296,Uttar Pradesh,Tier 1,53,Male,Freelancer,847000,2.1,0.6,Social,13.5,8.8,3,High,10
UID30297,West Bengal,Tier 2,23,Female,Student,17000,5.9,4.2,Productivity,44.2,6.4,7,Medium,8
UID30298,Tamil Nadu,Tier 2,32,Male,Corporate,516000,7.2,2.4,News,33.3,6.2,8,Low,6
UID30299,Maharashtra,Tier 2,21,Female,Freelancer,20000,4.4,3.0,Social,36.9,6.5,6,Medium,9
UID30300,Uttar Pradesh,Tier 3,32,Female,Corporate,433000,10.3,4.1,Productivity,38.5,5.0,9,Low,4
UID30301,Rajasthan,Tier 3,37,Male,Corporate,443000,4.7,2.0,Productivity,10.6,7.9,5,High,10
UID30302,Karnataka,Tier 2,18,Male,Student,5000,8.7,6.1,Gaming,57.4,5.9,6,Medium,9
UID30303,Kerala,Tier 3,22,Male,Tech,189000,6.3,3.4,Social,47.9,6.2,6,Medium,9
UID30304,Delhi,Tier 3,21,Male,Unemployed,37000,7.2,5.7,Gaming,49.6,6.3,7,Low,9
UID30305,Uttar Pradesh,Tier 1,34,Female,Tech,889000,4.8,1.4,Productivity,23.8,6.0,6,Low,8
UID30306,Tamil Nadu,Tier 3,24,Male,Student,25000,8.1,5.3,Social,62.0,8.1,6,High,9
UID30307,Maharashtra,Tier 2,22,Male,Student,12000,5.1,3.4,Gaming,42.4,6.7,6,Medium,9
UID30308,Telangana,Tier 3,31,Female,Unemployed,12000,1.7,0.4,News,0.0,8.6,3,High,10
UID30309,Tamil Nadu,Tier 2,20,Female,Student,6000,10.6,6.7,Social,69.7,5.5,8,Low,6
UID30310,Kerala,Tier 3,22,Male,Student,2000,7.9,5.5,Gaming,42.0,7.5,6,Medium,9
UID30311,Gujarat,Tier 3,35,Female,Corporate,97000,4.6,1.2,Productivity,34.8,6.4,8,Low,8
UID30312,Maharashtra,Tier 2,38,Female,Tech,690000,6.7,3.4,Productivity,26.4,5.4,10,Low,5
UID30313,Delhi,Tier 1,23,Male,Student,90000,4.8,3.7,Social,49.0,8.4,2,High,10
UID30314,Delhi,Tier 2,32,Male,Corporate,506000,5.0,1.5,Productivity,34.1,7.6,5,High,10
UID30315,Rajasthan,Tier 2,24,Female,Tech,161000,7.5,5.0,Social,53.7,6.1,8,Low,8
UID30316,Karnataka,Tier 3,48,Female,Corporate,811000,6.1,1.3,News,25.8,6.8,7,Low,7
UID30317,Tamil Nadu,Tier 2,27,Male,Student,3000,3.9,2.6,News,35.4,7.4,4,High,10
UID30318,Uttar Pradesh,Tier 1,18,Female,Student,4000,6.2,4.2,Social,37.3,6.9,7,Medium,9
UID30319,Uttar Pradesh,Tier 1,36,Male,Corporate,920000,3.9,1.9,News,11.2,7.6,4,High,10
UID30320,Delhi,Tier 3,45,Male,Freelancer,307000,2.4,0.3,Gaming,5.4,7.3,4,High,10
UID30321,Gujarat,Tier 3,29,Male,Corporate,280000,2.5,0.9,Social,19.3,8.5,4,High,9
UID30322,Karnataka,Tier 1,47,Male,Healthcare,1301000,2.7,0.7,News,11.3,8.5,2,High,10
UID30323,Karnataka,Tier 2,33,Male,Corporate,569000,9.5,4.4,Productivity,45.6,6.6,6,Medium,7
UID30324,Uttar Pradesh,Tier 2,24,Female,Unemployed,4000,6.1,3.2,Gaming,42.8,6.4,6,Medium,9
UID30325,Gujarat,Tier 3,18,Male,Tech,143000,7.4,3.9,Social,53.1,5.8,8,Low,7
UID30326,Maharashtra,Tier 2,41,Male,Corporate,953000,5.7,1.5,News,29.9,8.3,2,High,10
UID30327,Delhi,Tier 2,39,Male,Freelancer,557000,5.0,1.6,Productivity,6.6,7.4,6,Medium,6
UID30328,Maharashtra,Tier 2,59,Male,Healthcare,1303000,4.3,1.2,Productivity,15.5,8.5,5,High,10
UID30329,Tamil Nadu,Tier 2,21,Male,Student,35000,11.5,6.9,Gaming,51.4,6.9,8,Medium,7
UID30330,Maharashtra,Tier 2,20,Female,Tech,0,9.9,7.6,Gaming,54.5,5.7,10,Low,7
UID30331,Kerala,Tier 3,20,Female,Student,19000,3.9,2.6,Social,34.4,8.2,4,High,10
UID30332,Delhi,Tier 2,21,Female,Student,9000,8.8,5.4,Gaming,59.3,6.0,6,Medium,9
UID30333,Gujarat,Tier 2,26,Male,Student,7000,4.6,3.4,Gaming,34.5,7.7,4,High,10
UID30334,West Bengal,Tier 1,18,Male,Student,10000,15.5,8.7,News,88.1,4.6,10,Low,5
UID30335,Uttar Pradesh,Tier 1,24,Female,Freelancer,173000,6.3,2.3,Social,27.1,6.0,9,Low,7
UID30336,Delhi,Tier 3,19,Male,Tech,198000,7.2,4.6,News,45.2,7.0,6,Medium,9
UID30337,West Bengal,Tier 1,21,Female,Student,9000,9.5,7.0,Gaming,50.8,7.7,5,High,10
UID30338,Delhi,Tier 1,20,Female,Corporate,357000,10.8,4.8,Gaming,47.5,5.5,8,Low,5
UID30339,Karnataka,Tier 1,31,Male,Corporate,841000,6.2,2.5,News,27.0,7.1,5,Medium,9
UID30340,Karnataka,Tier 2,18,Male,Corporate,444000,5.1,1.8,Social,18.5,7.6,5,High,9
UID30341,Karnataka,Tier 2,28,Male,Corporate,404000,11.7,4.0,Productivity,48.1,4.7,9,Low,4
UID30342,Tamil Nadu,Tier 2,35,Male,Freelancer,468000,2.2,0.6,News,0.7,8.5,2,High,10
UID30343,Maharashtra,Tier 3,32,Male,Healthcare,131000,7.7,1.7,Productivity,55.7,5.8,8,Low,6
UID30344,Karnataka,Tier 1,45,Male,Unemployed,80000,1.0,0.1,News,0.0,8.5,4,High,10
UID30345,Tamil Nadu,Tier 1,34,Female,Corporate,957000,5.6,2.1,Productivity,36.9,5.6,8,Low,5
UID30346,Telangana,Tier 2,21,Female,Student,22000,10.0,6.3,Social,61.4,6.4,7,Medium,7
UID30347,Delhi,Tier 1,18,Female,Student,33000,7.2,4.2,Social,38.2,6.2,6,Medium,9
UID30348,Rajasthan,Tier 2,24,Female,Tech,342000,4.0,1.7,News,28.9,5.9,6,Low,7
UID30349,Karnataka,Tier 3,45,Male,Corporate,554000,2.7,1.3,Gaming,13.2,7.9,7,Medium,9
UID30350,Gujarat,Tier 3,33,Male,Tech,198000,9.3,2.5,Productivity,50.2,4.6,9,Low,4
UID30351,Maharashtra,Tier 2,22,Male,Unemployed,48000,5.5,3.4,Gaming,43.9,7.6,5,High,9
UID30352,Uttar Pradesh,Tier 3,26,Female,Tech,36000,8.5,2.4,Productivity,27.0,7.5,5,High,8
UID30353,West Bengal,Tier 2,37,Male,Corporate,760000,8.1,3.7,Social,38.5,5.7,8,Low,6
UID30354,Tamil Nadu,Tier 3,28,Male,Corporate,87000,4.2,1.7,Social,25.9,7.6,5,High,10
UID30355,Kerala,Tier 3,38,Female,Corporate,426000,9.5,2.1,Social,48.0,5.4,10,Low,4
UID30356,Telangana,Tier 2,36,Female,Unemployed,30000,2.0,0.6,News,0.0,9.0,2,High,10
UID30357,Karnataka,Tier 2,18,Male,Student,19000,5.3,3.8,Social,32.3,6.6,6,Medium,9
UID30358,Telangana,Tier 1,23,Female,Student,16000,7.6,4.7,Social,54.1,7.4,5,High,10
UID30359,Delhi,Tier 1,40,Male,Corporate,1345000,6.5,2.1,News,31.4,6.2,7,Low,6
UID30360,Karnataka,Tier 3,22,Female,Freelancer,0,8.1,4.8,Gaming,61.3,6.7,7,Medium,10
UID30361,Maharashtra,Tier 3,29,Male,Corporate,349000,3.5,1.6,Social,14.3,6.3,8,Low,7
UID30362,West Bengal,Tier 2,24,Male,Student,6000,15.8,8.1,Social,70.7,5.5,10,Low,7
UID30363,Karnataka,Tier 3,23,Female,Tech,0,9.1,5.0,Social,46.4,6.6,6,Medium,8
UID30364,Gujarat,Tier 1,19,Male,Unemployed,64000,6.5,4.3,Social,36.2,6.3,4,Medium,9
UID30365,Maharashtra,Tier 1,23,Female,Student,44000,8.0,5.1,Productivity,46.5,7.3,5,High,9
UID30366,West Bengal,Tier 1,25,Female,Student,7000,12.4,9.1,Gaming,75.5,5.2,9,Low,5
UID30367,West Bengal,Tier 2,23,Female,Student,62000,5.4,3.5,Social,32.0,6.5,6,Medium,10
UID30368,Delhi,Tier 1,32,Male,Healthcare,562000,6.6,2.6,Productivity,28.2,6.2,6,Low,7
UID30369,Gujarat,Tier 3,38,Male,Freelancer,247000,5.3,2.1,Gaming,26.2,7.3,5,Medium,8
UID30370,Delhi,Tier 3,33,Male,Corporate,441000,8.4,2.2,Social,32.1,5.2,9,Low,5
UID30371,Tamil Nadu,Tier 3,37,Female,Freelancer,433000,7.1,1.8,Productivity,15.9,5.7,8,Low,4
UID30372,Rajasthan,Tier 2,20,Male,Freelancer,104000,6.4,3.6,Social,57.3,7.5,5,High,9
UID30373,Kerala,Tier 1,36,Male,Corporate,938000,4.3,0.7,Productivity,21.9,8.4,3,High,10
UID30374,Karnataka,Tier 2,29,Female,Corporate,436000,2.8,1.1,Productivity,24.6,8.0,5,High,9
UID30375,Karnataka,Tier 2,47,Male,Freelancer,659000,2.7,1.4,Social,5.6,7.8,3,High,10
UID30376,Uttar Pradesh,Tier 2,27,Female,Tech,165000,7.1,2.8,Social,23.0,6.9,8,Medium,8
UID30377,Telangana,Tier 3,18,Male,Student,28000,10.8,6.1,Productivity,59.9,6.6,6,Medium,9
UID30378,Gujarat,Tier 3,33,Female,Corporate,257000,6.9,2.9,Gaming,36.4,6.6,6,Medium,7
UID30379,Maharashtra,Tier 1,18,Male,Student,27000,7.2,5.3,Social,48.8,6.9,7,Medium,9
UID30380,Maharashtra,Tier 1,18,Male,Tech,383000,10.3,6.2,News,56.6,6.4,7,Medium,8
UID30381,Tamil Nadu,Tier 3,27,Male,Tech,135000,8.8,6.4,Gaming,36.1,8.1,6,High,10
UID30382,Uttar Pradesh,Tier 2,19,Female,Tech,303000,7.3,5.2,Social,55.1,7.9,5,High,10
UID30383,Maharashtra,Tier 1,60,Female,Healthcare,1730000,1.2,0.2,Productivity,0.0,7.6,2,High,10
UID30384,Karnataka,Tier 3,41,Female,Freelancer,297000,3.9,0.5,Productivity,9.4,7.7,3,High,10
UID30385,West Bengal,Tier 2,23,Female,Tech,271000,6.7,4.8,Social,51.9,6.9,5,Medium,10
UID30386,Karnataka,Tier 3,19,Male,Student,32000,6.2,3.6,Social,53.0,7.2,5,High,9
UID30387,Gujarat,Tier 3,20,Female,Freelancer,65000,9.6,6.6,Gaming,59.0,7.7,6,High,10
UID30388,Rajasthan,Tier 2,27,Male,Corporate,273000,5.8,2.4,Productivity,16.6,6.4,9,Low,5
UID30389,Maharashtra,Tier 2,18,Female,Student,30000,7.1,4.1,Social,31.3,8.6,2,High,10
UID30390,Tamil Nadu,Tier 2,47,Female,Corporate,1070000,2.4,0.3,Gaming,24.9,8.2,2,High,10
UID30391,Rajasthan,Tier 1,29,Male,Tech,629000,2.8,1.0,Social,8.9,6.9,5,Medium,8
UID30392,Uttar Pradesh,Tier 3,34,Female,Freelancer,149000,1.8,0.4,News,0.0,9.3,2,High,10
UID30393,Kerala,Tier 3,32,Male,Corporate,231000,3.8,1.4,Social,7.9,7.1,7,Medium,8
UID30394,Karnataka,Tier 2,26,Male,Tech,445000,6.5,2.7,News,23.8,5.6,6,Low,7
